"","year","week","id","offense","offense_conference","defense","defense_conference","home","away","offense_score","defense_score","drive_id","period","clock.minutes","clock.seconds","yard_line","down","distance","yards_gained","play_type","play_text","home_team","TimeSecsRem","adj_yd_line","log_ydstogo","half","game_id","neutral_site","NSH","scoring","Next_Score","Goal_To_Go","Under_two","ep_before","ep_after","EPA"
"396",2019,1,"401114153103964606","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,27,40111415320,3,18,53,68,3,3,-5,"Rush","Joachim Bangda run for a loss of 5 yards to the KntSt 27","Arizona State",1133,68,4.21950770517611,2,401114153,FALSE,7,FALSE,"TD",FALSE,FALSE,-0.114054506978057,-1.32989590063517,-1.21584139365712
"397",2019,1,"401114153103964607","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,27,40111415320,3,18,53,73,4,8,0,"Punt","Derek Adams punt for 41 yds, fair catch by Brandon Aiyuk at the ArzSt 32","Arizona State",1133,73,4.29045944114839,2,401114153,FALSE,7,FALSE,"TD",FALSE,FALSE,-1.32989590063517,-1.63965252424377,-0.309756623608594
"398",2019,1,"401114153103977001","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,0,40111415321,3,17,29,32,1,10,2,"Rush","Isaiah Floyd run for 2 yds to the ArzSt 34","Arizona State",1049,68,4.21950770517611,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.63965252424377,0.907671534917142,-0.731980989326624
"399",2019,1,"401114153103977002","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,0,40111415321,3,17,29,34,2,8,1,"Rush","Isaiah Floyd run for 1 yd to the ArzSt 35","Arizona State",1049,66,4.18965474202643,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.907671534917142,0.103905240071585,-0.803766294845557
"400",2019,1,"401114153103977003","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,0,40111415321,3,17,29,35,3,7,-10,"Sack","Jayden Daniels sacked by Zayin West for a loss of 10 yards to the ArzSt 25","Arizona State",1049,65,4.17438726989564,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.103905240071585,-1.43831463018321,-1.5422198702548
"401",2019,1,"401114153103977004","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,0,40111415321,3,17,29,25,4,17,5,"Punt","Michael Turk punt for 49 yds , Kavious Price returns for 5 yds to the KntSt 31","Arizona State",1049,75,4.31748811353631,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-1.43831463018321,-1.55908992783216,-0.120775297648946
"402",2019,1,"401114153103997202","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,27,40111415322,3,15,27,69,1,10,17,"Pass Reception","Woody Barrett pass complete to Antwan Dixon for 17 yds to the KntSt 48 for a 1ST down","Arizona State",927,69,4.23410650459726,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,1.55908992783216,2.61643089860031,1.05734097076816
"403",2019,1,"401114153103997203","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,27,40111415322,3,15,27,52,1,10,3,"Pass Reception","Woody Barrett pass complete to Keshunn Abram for 3 yds to the ArzSt 49","Arizona State",927,52,3.95124371858143,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,2.61643089860031,2.04063144199421,-0.575799456606099
"404",2019,1,"401114153104849902","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,27,40111415322,4,15,0,49,2,7,5,"Pass Reception","Woody Barrett pass complete to Isaiah McKoy for 5 yds to the ArzSt 44","Arizona State",900,49,3.89182029811063,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,2.04063144199421,1.63270038366154,-0.407931058332679
"405",2019,1,"401114153104849903","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,27,40111415322,4,15,0,44,3,2,4,"Rush","Joachim Bangda run for 4 yds to the ArzSt 40 for a 1ST down","Arizona State",900,44,3.78418963391826,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,1.63270038366154,3.37585756157043,1.74315717790889
"406",2019,1,"401114153104849904","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,27,40111415322,4,15,0,40,1,10,15,"Pass Reception","Woody Barrett pass complete to Antwan Dixon for 15 yds to the ArzSt 25 for a 1ST down","Arizona State",900,40,3.68887945411394,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,3.37585756157043,4.37096802844757,0.99511046687714
"407",2019,1,"401114153104849905","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,27,40111415322,4,15,0,25,1,10,1,"Rush","Woody Barrett run for 1 yd to the ArzSt 24","Arizona State",900,25,3.2188758248682,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,4.37096802844757,3.73125280938787,-0.639715219059703
"408",2019,1,"401114153104849906","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",0,27,40111415322,4,15,0,24,2,9,3,"Pass Reception","Woody Barrett pass complete to Kavious Price for 3 yds to the ArzSt 21","Arizona State",900,24,3.17805383034795,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,3.73125280938787,3.19404064849255,-0.537212160895314
"409",2019,1,"401114153104877001","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",7,27,40111415322,4,12,29,21,3,6,21,"Passing Touchdown","Woody Barrett pass complete to Isaiah McKoy for 21 yds for a TD (Matthew Trickett KICK)","Arizona State",749,21,3.04452243772342,2,401114153,FALSE,7,TRUE,"TD",FALSE,FALSE,3.19404064849255,7,3.80595935150745
"410",2019,1,"401114153104877004","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,7,40111415323,4,12,29,25,1,10,0,"Rush","Eno Benjamin run for no gain to the ArzSt 25","Arizona State",749,75,4.31748811353631,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,1.17155282129944,2.07067796065665,0.899125139357211
"411",2019,1,"401114153104877006","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,7,40111415323,4,12,29,40,1,10,4,"Rush","Ethan Long run for 4 yds to the ArzSt 44","Arizona State",749,60,4.0943445622221,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,2.07067796065665,1.53660156225196,-0.534076398404692
"412",2019,1,"401114153104877007","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,7,40111415323,4,12,29,44,2,6,0,"Pass Incompletion","Jayden Daniels pass incomplete","Arizona State",749,56,4.02535169073515,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,1.53660156225196,0.738984100875695,-0.797617461376267
"413",2019,1,"401114153104877008","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,7,40111415323,4,12,29,44,3,6,16,"Pass Reception","Jayden Daniels pass complete to Ricky Pearsall for 16 yds to the KntSt 40 for a 1ST down","Arizona State",749,56,4.02535169073515,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,0.738984100875695,3.33407473038195,2.59509062950626
"414",2019,1,"401114153104877009","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,7,40111415323,4,12,29,60,1,10,17,"Rush","Eno Benjamin run for 17 yds to the KntSt 23 for a 1ST down","Arizona State",749,40,3.68887945411394,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,3.33407473038195,4.48067782047909,1.14660309009714
"415",2019,1,"401114153104877010","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,7,40111415323,4,12,29,77,1,10,2,"Rush","Eno Benjamin run for 2 yds to the KntSt 21","Arizona State",749,23,3.13549421592915,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,4.48067782047909,3.91534792675996,-0.565329893719132
"416",2019,1,"401114153104877011","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,7,40111415323,4,12,29,79,2,8,-1,"Rush","Jayden Daniels run for a loss of 1 yard to the KntSt 22","Arizona State",749,21,3.04452243772342,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,3.91534792675996,3.12484861566441,-0.790499311095548
"417",2019,1,"401114153104877012","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",27,7,40111415323,4,12,29,78,3,9,0,"Pass Incompletion","Jayden Daniels pass incomplete to Jordan Kerley","Arizona State",749,22,3.09104245335832,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,3.12484861566441,2.40597529453997,-0.71887332112444
"418",2019,1,"401114153104919601","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",30,7,40111415323,4,8,3,78,4,9,40,"Field Goal Good","Christian Zendejas 40 yd FG GOOD","Arizona State",483,39,3.66356164612965,2,401114153,FALSE,3,TRUE,"FG",FALSE,FALSE,0.81269114680213,3,2.18730885319787
"419",2019,1,"401114153104919603","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",7,30,40111415324,4,8,3,75,1,10,1,"Rush","Jo-El Shaw run for 1 yd to the KntSt 26","Arizona State",483,75,4.31748811353631,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.11930201898226,0.366344880681516,-0.752957138300747
"420",2019,1,"401114153104919604","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",7,30,40111415324,4,8,3,74,2,9,1,"Rush","Woody Barrett run for 1 yd to the KntSt 27","Arizona State",483,74,4.30406509320417,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.366344880681516,-0.372936678368096,-0.739281559049611
"421",2019,1,"401114153104919605","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",7,30,40111415324,4,8,3,73,3,8,8,"Pass Reception","Woody Barrett pass complete to Kavious Price for 8 yds to the KntSt 35 for a 1ST down","Arizona State",483,73,4.29045944114839,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.372936678368096,1.68976612250439,2.06270280087248
"422",2019,1,"401114153104919606","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",7,30,40111415324,4,8,3,65,1,10,2,"Rush","Jo-El Shaw run for 2 yds to the KntSt 37","Arizona State",483,65,4.17438726989564,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.68976612250439,1.02810316687568,-0.661662955628712
"423",2019,1,"401114153104919607","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",7,30,40111415324,4,8,3,63,2,8,1,"Rush","Woody Barrett run for 1 yd to the KntSt 38","Arizona State",483,63,4.14313472639153,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.02810316687568,0.308874009305381,-0.719229157570296
"424",2019,1,"401114153104919608","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",7,30,40111415324,4,8,3,62,3,7,0,"Pass Incompletion","Woody Barrett pass incomplete to Antwan Dixon","Arizona State",483,62,4.12713438504509,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.308874009305381,-0.449552095415902,-0.758426104721283
"425",2019,1,"401114153104919609","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",7,30,40111415324,4,8,3,62,4,7,0,"Punt","Derek Adams punt for 60 yds, downed at the ArzSt 2","Arizona State",483,62,4.12713438504509,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.449552095415902,0.0532920839639474,0.502844179379849
"426",2019,1,"401114153104948001","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",30,7,40111415325,4,5,19,2,1,10,1,"Rush","Eno Benjamin run for 1 yd to the ArzSt 3","Arizona State",319,98,4.58496747867057,2,401114153,FALSE,7,FALSE,"TD",FALSE,FALSE,-0.0532920839639474,-0.784008300507681,-0.730716216543734
"427",2019,1,"401114153104948002","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",30,7,40111415325,4,5,19,3,2,9,5,"Rush","Eno Benjamin run for 5 yds to the ArzSt 8","Arizona State",319,97,4.57471097850338,2,401114153,FALSE,7,FALSE,"TD",FALSE,FALSE,-0.784008300507681,-1.2890149639035,-0.505006663395819
"428",2019,1,"401114153104948003","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",30,7,40111415325,4,5,19,8,3,4,2,"Rush","Eno Benjamin run for 2 yds to the ArzSt 10","Arizona State",319,92,4.52178857704904,2,401114153,FALSE,7,FALSE,"TD",FALSE,FALSE,-1.2890149639035,-1.86685058427733,-0.577835620373826
"429",2019,1,"401114153104948004","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",30,7,40111415325,4,5,19,10,4,2,0,"Punt","Michael Turk punt for 75 yds , Kavious Price returns for no gain to the KntSt 10 KENT ST Penalty, Offensive holding (7 Yards) to the KntSt 8","Arizona State",319,90,4.49980967033027,2,401114153,FALSE,7,FALSE,"TD",FALSE,FALSE,-1.86685058427733,-0.218633835990221,1.6482167482871
"430",2019,1,"401114153104969301","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",7,30,40111415326,4,3,6,92,1,10,3,"Rush","Craig Elmore run for 3 yds to the KntSt 11","Arizona State",186,92,4.52178857704904,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.218633835990221,-0.39071517342886,-0.609349009419082
"431",2019,1,"401114153104969302","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",7,30,40111415326,4,3,6,89,2,7,3,"Rush","Craig Elmore run for 3 yds to the KntSt 14","Arizona State",186,89,4.48863636973214,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.39071517342886,-1.17822314550355,-0.78750797207469
"432",2019,1,"401114153104969304","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",7,30,40111415326,4,3,6,91,3,9,4,"Pass Reception","Dustin Crum pass complete to Javaughn Williams for 4 yds to the KntSt 13","Arizona State",186,91,4.51085950651685,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-1.17822314550355,-1.65044518172423,-0.472222036220679
"433",2019,1,"401114153104969305","Kent State","Mid-American","Arizona State","Pac-12","Arizona State","Kent State",7,30,40111415326,4,3,6,87,4,5,0,"Punt","Derek Adams punt for 33 yds, fair catch by Brandon Aiyuk at the KntSt 46","Arizona State",186,87,4.46590811865458,2,401114153,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-1.65044518172423,-1.78541407311184,-0.134968891387611
"434",2019,1,"401114153104995601","Arizona State","Pac-12","Kent State","Mid-American","Arizona State","Kent State",30,7,40111415327,4,0,43,54,1,10,-1,"Rush","Team run for a loss of 1 yard to the KntSt 47","Arizona State",43,46,3.8286413964891,2,401114153,FALSE,7,FALSE,"TD",FALSE,TRUE,1.78541407311184,NA,NA
"435",2019,1,"401114164101854501","Hawai'i","Mountain West","Arizona","Pac-12","Hawai'i","Arizona",0,0,4011141641,1,29,54,25,1,10,6,"Pass Reception","Cole McDonald pass complete to Jared Smart for 6 yds to the Hawa 31","Hawai'i",1794,75,4.31748811353631,1,401114164,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.25005105753611,0.715899111683466,-0.53415194585264
"436",2019,1,"401114164101857601","Hawai'i","Mountain West","Arizona","Pac-12","Hawai'i","Arizona",0,0,4011141641,1,29,23,31,2,4,3,"Pass Reception","Cole McDonald pass complete to Jason-Matthew Sharsh for 3 yds to the Hawa 34","Hawai'i",1763,69,4.23410650459726,1,401114164,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.715899111683466,0.00310308727634834,-0.712796024407118
"437",2019,1,"401114164101865401","Hawai'i","Mountain West","Arizona","Pac-12","Hawai'i","Arizona",0,0,4011141641,1,28,45,34,3,1,0,"Rush","Dayton Furuta run for no gain to the Hawa 34","Hawai'i",1725,66,4.18965474202643,1,401114164,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.00310308727634834,-0.907361996030214,-0.910465083306563
"438",2019,1,"401114164101869201","Hawai'i","Mountain West","Arizona","Pac-12","Hawai'i","Arizona",0,0,4011141641,1,28,7,34,4,1,2,"Rush","Cole McDonald run for 2 yds to the Hawa 36 for a 1ST down","Hawai'i",1687,66,4.18965474202643,1,401114164,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.907361996030214,1.94839028159942,2.85575227762963
"439",2019,1,"401114164101876901","Hawai'i","Mountain West","Arizona","Pac-12","Hawai'i","Arizona",0,0,4011141641,1,27,30,36,1,10,0,"Pass Interception Return","Cole McDonald pass intercepted Jace Whittaker return for no gain to the Ariz 29","Hawai'i",1650,64,4.15888308335967,1,401114164,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.94839028159942,-1.50122853960404,-3.44961882120345
"440",2019,1,"401114164101877701","Arizona","Pac-12","Hawai'i","Mountain West","Hawai'i","Arizona",0,0,4011141642,1,27,22,71,1,10,0,"Pass Incompletion","Khalil Tate pass incomplete to Stanley Berryhill III","Hawai'i",1642,71,4.26267987704132,1,401114164,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.50122853960404,0.576873761537416,-0.92435477806662
"441",2019,1,"401114164101878001","Arizona","Pac-12","Hawai'i","Mountain West","Hawai'i","Arizona",0,0,4011141642,1,27,19,71,2,10,0,"Pass Incompletion","Khalil Tate pass incomplete","Hawai'i",1639,71,4.26267987704132,1,401114164,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.576873761537416,-0.368171622398131,-0.945045383935547
"442",2019,1,"401114164101878601","Arizona","Pac-12","Hawai'i","Mountain West","Hawai'i","Arizona",0,0,4011141642,1,27,13,71,3,10,0,"Pass Interception Return","Khalil Tate pass intercepted Kai Kaneshiro return for no gain to the Hawa 49","Hawai'i",1633,71,4.26267987704132,1,401114164,FALSE,0,FALSE,"No_Score",FALSE,FALSE,-0.368171622398131,-2.77883591739593,-2.4106642949978
"443",2019,1,"401114164101879101","Hawai'i","Mountain West","Arizona","Pac-12","Hawai'i","Arizona",0,0,4011141643,1,27,8,49,1,10,0,"Pass Incompletion","Cole McDonald pass incomplete to Jared Smart","Hawai'i",1628,51,3.93182563272433,1,401114164,FALSE,7,TRUE,"TD",FALSE,FALSE,2.77883591739593,1.99143577990829,-0.787400137487642
"444",2019,1,"401114164101884301","Hawai'i","Mountain West","Arizona","Pac-12","Hawai'i","Arizona",0,0,4011141643,1,26,56,49,2,10,9,"Pass Reception","Cole McDonald pass complete to Jason-Matthew Sharsh for 9 yds to the Ariz 42","Hawai'i",1616,51,3.93182563272433,1,401114164,FALSE,7,TRUE,"TD",FALSE,FALSE,1.99143577990829,1.86361353302868,-0.127822246879606
"445",2019,1,"401114164101885401","Hawai'i","Mountain West","Arizona","Pac-12","Hawai'i","Arizona",0,0,4011141643,1,26,45,58,3,1,2,"Rush","Cole McDonald run for 2 yds to the Ariz 40 for a 1ST down","Hawai'i",1605,42,3.73766961828337,1,401114164,FALSE,7,TRUE,"TD",FALSE,FALSE,1.86361353302868,3.47375423872292,1.61014070569424
"446",2019,1,"401114164101888701","Hawai'i","Mountain West","Arizona","Pac-12","Hawai'i","Arizona",0,0,4011141643,1,26,12,60,1,10,9,"Pass Reception","Cole McDonald pass complete to Jared Smart for 9 yds to the Ariz 31","Hawai'i",1572,40,3.68887945411394,1,401114164,FALSE,7,TRUE,"TD",FALSE,FALSE,3.47375423872292,3.33607394603148,-0.13768029269145
"447",2019,1,"401114164101896601","Hawai'i","Mountain West","Arizona","Pac-12","Hawai'i","Arizona",0,0,4011141643,1,25,33,69,2,1,7,"Rush","Dayton Furuta run for 7 yds to the Ariz 24 for a 1ST down","Hawai'i",1533,31,3.43398720448515,1,401114164,FALSE,7,TRUE,"TD",FALSE,FALSE,3.33607394603148,4.500769600698,1.16469565466652
"448",2019,1,"401114164101899701","Hawai'i","Mountain West","Arizona","Pac-12","Hawai'i","Arizona",0,0,4011141643,1,25,2,76,1,10,9,"Pass Reception","Cole McDonald pass complete to Jason-Matthew Sharsh for 9 yds to the Ariz 15","Hawai'i",1502,24,3.17805383034795,1,401114164,FALSE,7,TRUE,"TD",FALSE,FALSE,4.500769600698,5.85796138967486,1.35719178897687
